t,fx,fy,fz,tx,ty,tz,tau_raw,tau_screw,tau_perp_mag,u,pA,pB
1786016699.8229842,-11.714235305786133,-18.895414352416992,-91.11054229736328,2.7875237464904785,0.07440932840108871,3.3286070823669434,2.7875237464904785,-0.046788406372070046,3.329438669946704,0.22670555543632087,9.068222217452835,0.0
1786016699.8729756,-12.053997039794922,-19.53217315673828,-90.16431427001953,3.1694610118865967,0.053202565759420395,3.452702522277832,3.1694610118865967,0.23963503837585476,3.4531123961358525,0.37358937325576946,14.943574930230778,0.0
1786016699.9230049,-12.983809471130371,-20.2518253326416,-89.07145690917969,3.5758020877838135,-0.10226953774690628,3.616034984588623,3.5758020877838135,0.5380282878875735,3.617480900864552,0.5266115524925483,21.064462099701935,0.0
1786016699.972891,-13.869786262512207,-21.12699317932129,-87.7776107788086,4.101179122924805,-0.3440474569797516,3.7138636112213135,4.101179122924805,0.9321301460266116,3.729765619366457,0.7287150694869269,29.148602779477073,0.0
1786016700.022898,-15.084668159484863,-21.334077835083008,-86.17264556884766,4.523190021514893,-0.565217137336731,3.742938756942749,4.523190021514893,1.3230783462524416,3.7853746116551346,0.9292013260129935,37.168053040519744,0.0
1786016700.0721118,-16.516069412231445,-21.679943084716797,-83.9841079711914,4.94598913192749,-0.9492695331573486,3.905092477798462,4.94598913192749,1.693997669219971,4.01881324606393,1.0,40.0,0.0
1786016700.1212752,-17.462804794311523,-21.91167449951172,-83.37893676757812,5.29135799407959,-1.1133579015731812,4.052578926086426,5.29135799407959,2.004606819152832,4.202732654970483,1.0,40.0,0.0
1786016700.1712701,-18.063236236572266,-22.040189743041992,-81.5639419555664,5.489511966705322,-1.2380149364471436,4.118020057678223,5.489511966705322,2.1834835052490233,4.300089554684457,1.0,40.0,0.0
1786016700.2212608,-18.87001609802246,-22.575586318969727,-80.3615951538086,5.656124591827393,-1.3262077569961548,4.129992961883545,5.656124591827393,2.269786643981934,4.337703180246937,1.0,40.0,0.0
1786016700.2712836,-19.811416625976562,-23.090848922729492,-79.96883392333984,5.853349208831787,-1.6022906303405762,4.154616832733154,5.853349208831787,2.3897218704223633,4.452884041933594,1.0,40.0,0.0
1786016700.3212805,-20.477401733398438,-23.370790481567383,-79.33036804199219,5.9414381980896,-1.7769285440444946,4.259256362915039,5.9414381980896,2.435819625854492,4.615055776008816,1.0,40.0,0.0
1786016700.3716078,-21.391626358032227,-23.86333465576172,-77.89109802246094,6.0266900062561035,-1.994493842124939,4.448142051696777,6.0266900062561035,2.4471898078918457,4.874830602015574,1.0,40.0,0.0
1786016700.4217494,-21.03896713256836,-23.89470100402832,-76.977783203125,6.09298038482666,-1.9824211597442627,4.623311996459961,6.09298038482666,2.508775234222412,5.030408280767316,1.0,40.0,0.0
1786016700.4712794,-21.79741096496582,-24.6781063079834,-76.31061553955078,6.206440448760986,-2.2064626216888428,4.797986030578613,6.206440448760986,2.5047245025634766,5.281017633992289,1.0,40.0,0.0
